Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,1148.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,1501.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,1595.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,3613.000000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,1.000000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,1.400000,X
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,1.200000,X
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,1.900000,X
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,3.800000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,6.300000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,145.800000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,247.000000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,151.900000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,151.600000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,164.500000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,199.200000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,280.300000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,384.900000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,669.900000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,738.300000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,764.200000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,795.000000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,990.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,1540.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,1148.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,1501.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,1595.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,3613.000000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,18.300000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,20.500000,X
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,13.700000,X
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,13.100000,X
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,21.400000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,15.100000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,298.400000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,451.000000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,250.800000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,222.900000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,227.300000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,171.600000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,174.400000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,203.500000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,320.500000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,343.900000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,355.900000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,370.300000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,461.100000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,596.400000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,267.600000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,349.900000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,263.700000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,433.200000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,14641.000000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,16000.000000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,32000.000000,A
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,60000.000000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,128750.000000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,800000.000000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,1300.000000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,2180.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,2180.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,2520.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,3660.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,4170.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,8030.000000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,14.600000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,16.000000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,32.000000,A
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,60.000000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,128.800000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,800.000000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,1300.000000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,2180.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,2180.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,2520.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,3660.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,4170.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,8030.000000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,257.800000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,176.200000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,217.800000,A
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,339.400000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,263.500000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,382.800000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,605.500000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,1015.400000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,844.300000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,587.500000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,853.300000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,689.500000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),267,'01445,Sunflower seed,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,962.900000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,9605.000000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,10760.000000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,12580.000000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,23190.000000,A
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,31660.000000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,50680.000000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,119060.000000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,133620.000000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,151790.000000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,117520.000000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,228040.000000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,156000.000000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,293130.000000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,342890.000000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,885070.000000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,1071700.000000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,1187283.400000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,1753.100000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,2060.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,2790.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,2850.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,4060.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,7060.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,12710.000000,A
